date,hour,market_demand,ontario_demand
2009-06-27,16,19364,17449
2009-06-27,17,19509,17673
2009-06-27,18,19429,17442
2009-06-27,19,18490,16868
2009-06-27,20,17737,16223
2009-06-27,21,17483,16081
2009-06-27,22,17407,15764
2009-06-27,23,16451,14559
2009-06-27,24,15295,13429
2009-06-28,1,14685,12779
2009-06-28,2,14238,12367
2009-06-28,3,14293,12009
2009-06-28,4,14376,11843
2009-06-28,5,14375,11695
2009-06-28,6,13670,11853
2009-06-28,7,14028,12435
2009-06-28,8,14560,13327
2009-06-28,9,15623,14141
2009-06-28,10,16381,14857
2009-06-28,11,17169,15387
2009-06-28,12,17671,15751
2009-06-28,13,17817,15775
2009-06-28,14,17620,15667
2009-06-28,15,17847,15697
2009-06-28,16,17925,15922
2009-06-28,17,17919,16166
2009-06-28,18,17895,16120
2009-06-28,19,17442,15868
2009-06-28,20,17163,15588
2009-06-28,21,17525,15646
2009-06-28,22,16832,15160
2009-06-28,23,15735,13932
2009-06-28,24,14845,13010
2009-06-29,1,14155,12399
2009-06-29,2,13706,12063
2009-06-29,3,13753,11886
2009-06-29,4,13603,11896
2009-06-29,5,14530,12217
2009-06-29,6,15572,13215
2009-06-29,7,16688,14769
2009-06-29,8,17563,16061
2009-06-29,9,18409,16902
2009-06-29,10,19104,17619
2009-06-29,11,19522,18154
2009-06-29,12,20307,18371
2009-06-29,13,20536,18486
2009-06-29,14,20033,18147
2009-06-29,15,20092,17897
2009-06-29,16,19889,17720
2009-06-29,17,19614,17528
2009-06-29,18,19108,17114
2009-06-29,19,18390,16516
2009-06-29,20,18127,16362
2009-06-29,21,18311,16369
2009-06-29,22,17598,15679
2009-06-29,23,16356,14073
2009-06-29,24,15360,12959
2009-06-30,1,15009,12429
2009-06-30,2,14854,12227
2009-06-30,3,14875,11956
2009-06-30,4,14657,12018
2009-06-30,5,15202,12316
2009-06-30,6,15440,13240
2009-06-30,7,16300,14725
2009-06-30,8,17564,15825
2009-06-30,9,18198,16398
2009-06-30,10,19021,17031
2009-06-30,11,19544,17439
2009-06-30,12,19837,17544
2009-06-30,13,20080,17625
2009-06-30,14,19993,17482
2009-06-30,15,19900,17366
2009-06-30,16,19430,17241
2009-06-30,17,19841,17197
2009-06-30,18,19230,16746
2009-06-30,19,18880,16204
2009-06-30,20,18409,15830
2009-06-30,21,18084,16055
2009-06-30,22,17412,15484
2009-06-30,23,16539,14052
2009-06-30,24,15311,12929
2009-07-01,1,14456,12336
2009-07-01,2,14288,11973
2009-07-01,3,13836,11731
2009-07-01,4,13317,11553
2009-07-01,5,13550,11588
2009-07-01,6,13834,11939
2009-07-01,7,15359,12868
2009-07-01,8,15880,13658
2009-07-01,9,15812,14441
2009-07-01,10,16436,15247
2009-07-01,11,16837,15715
2009-07-01,12,17402,15921
2009-07-01,13,18329,15996
2009-07-01,14,18465,15846
2009-07-01,15,18095,15782
2009-07-01,16,17675,15873
2009-07-01,17,18029,15852
2009-07-01,18,17365,15570
2009-07-01,19,16663,15113
2009-07-01,20,15771,14838
2009-07-01,21,15751,15040
2009-07-01,22,16561,14597
2009-07-01,23,15894,13815
2009-07-01,24,14941,12890
2009-07-02,1,14701,12206
2009-07-02,2,14727,11998
2009-07-02,3,14436,11796
2009-07-02,4,13443,11754
2009-07-02,5,13871,12209
2009-07-02,6,14746,12945
2009-07-02,7,16312,14386
2009-07-02,8,16615,15532
2009-07-02,9,17380,16259
2009-07-02,10,17872,16736
2009-07-02,11,18457,17122
2009-07-02,12,18725,17296
2009-07-02,13,19117,17489
2009-07-02,14,19248,17417
2009-07-02,15,19426,17386
2009-07-02,16,19300,17253
2009-07-02,17,18724,17124
2009-07-02,18,18234,16882
2009-07-02,19,18134,16417
2009-07-02,20,18496,16109
2009-07-02,21,17573,16190
2009-07-02,22,16972,15320
2009-07-02,23,15541,13735
2009-07-02,24,15139,12976
2009-07-03,1,14347,12248
2009-07-03,2,13973,11881
2009-07-03,3,13523,11554
2009-07-03,4,13266,11572
2009-07-03,5,13792,11890
2009-07-03,6,14438,12547
2009-07-03,7,15330,13714
2009-07-03,8,16412,14666
2009-07-03,9,17431,15385
2009-07-03,10,18063,16059
2009-07-03,11,18554,16439
2009-07-03,12,18305,16571
2009-07-03,13,17773,16634
2009-07-03,14,17959,16560
2009-07-03,15,17413,16263
2009-07-03,16,17649,16240
2009-07-03,17,17198,16155
2009-07-03,18,16859,15826
2009-07-03,19,16638,15324
2009-07-03,20,16199,15111
2009-07-03,21,16425,15140
2009-07-03,22,15986,14477
2009-07-03,23,15429,13347
2009-07-03,24,13907,12488
2009-07-04,1,14048,11878
2009-07-04,2,13994,11572
2009-07-04,3,13403,11231
2009-07-04,4,12810,11241
2009-07-04,5,12930,11293
2009-07-04,6,12953,11349
2009-07-04,7,13783,12126
2009-07-04,8,14728,13051
2009-07-04,9,15326,14017
2009-07-04,10,16736,14692
2009-07-04,11,17039,14934
2009-07-04,12,17001,14943
2009-07-04,13,16825,14666
2009-07-04,14,17305,14719
2009-07-04,15,17162,14640
2009-07-04,16,17223,14699
2009-07-04,17,17487,14762
2009-07-04,18,17276,14589
2009-07-04,19,16813,14252
2009-07-04,20,16381,14054
2009-07-04,21,16463,14095
2009-07-04,22,16482,13900
2009-07-04,23,15114,13041
2009-07-04,24,14537,12186
2009-07-05,1,13853,11459
2009-07-05,2,13533,11214
2009-07-05,3,13421,11039
2009-07-05,4,13374,10786
2009-07-05,5,13016,10799
2009-07-05,6,13119,10833
2009-07-05,7,13704,11437
2009-07-05,8,14455,12520
2009-07-05,9,15502,13530
2009-07-05,10,16798,14306
2009-07-05,11,17079,14759
2009-07-05,12,17297,14809
2009-07-05,13,16997,14886
2009-07-05,14,17239,14898
2009-07-05,15,17412,15063
2009-07-05,16,17550,15427
2009-07-05,17,17842,15689
2009-07-05,18,18057,15642
2009-07-05,19,18037,15395
2009-07-05,20,17778,15303
2009-07-05,21,17880,15630
2009-07-05,22,17460,15097
2009-07-05,23,16106,13819
2009-07-05,24,14870,12858
2009-07-06,1,14380,12172
2009-07-06,2,14319,11812
2009-07-06,3,14636,11645
2009-07-06,4,14110,11750
2009-07-06,5,14493,12119
2009-07-06,6,14841,12880
2009-07-06,7,16766,14735
2009-07-06,8,18157,16067
2009-07-06,9,18725,16800
2009-07-06,10,18798,17349
2009-07-06,11,19947,17877
2009-07-06,12,20536,18041
2009-07-06,13,20685,18119
2009-07-06,14,20471,18183
2009-07-06,15,20576,17947
2009-07-06,16,20134,17903
2009-07-06,17,19878,17842
2009-07-06,18,19390,17213
2009-07-06,19,18383,16782
2009-07-06,20,18455,16602
2009-07-06,21,17935,16603
2009-07-06,22,17514,15821
2009-07-06,23,16132,14379
2009-07-06,24,15299,13327
2009-07-07,1,14926,12648
2009-07-07,2,14703,12354
2009-07-07,3,14500,12093
2009-07-07,4,14697,12084
2009-07-07,5,14785,12549
2009-07-07,6,15661,13378
2009-07-07,7,16833,14876
2009-07-07,8,17597,15842
2009-07-07,9,18354,16305
2009-07-07,10,19081,16775
2009-07-07,11,19570,16943
2009-07-07,12,19088,17135
2009-07-07,13,19549,17115
2009-07-07,14,18833,17161
2009-07-07,15,18584,16947
2009-07-07,16,17817,17138
2009-07-07,17,18035,16962
2009-07-07,18,17477,16489
2009-07-07,19,17980,15991
2009-07-07,20,18107,15917
2009-07-07,21,18246,16106
2009-07-07,22,17488,15448
2009-07-07,23,15452,13873
2009-07-07,24,14534,12878
2009-07-08,1,14519,12278
2009-07-08,2,14571,12001
2009-07-08,3,14608,11841
2009-07-08,4,14791,11859
2009-07-08,5,14677,12257
2009-07-08,6,15462,13237
2009-07-08,7,16967,14785
2009-07-08,8,17102,15768
2009-07-08,9,18493,16416
2009-07-08,10,18529,16990
2009-07-08,11,19047,17365
2009-07-08,12,18988,17337
2009-07-08,13,18958,17499
2009-07-08,14,19051,17510
2009-07-08,15,18817,17439
2009-07-08,16,18805,17470
2009-07-08,17,18908,17482
2009-07-08,18,18322,17017
2009-07-08,19,17974,16592
2009-07-08,20,17568,16305
2009-07-08,21,17640,16455
2009-07-08,22,17579,15932
2009-07-08,23,16592,14343
2009-07-08,24,15113,13109
2009-07-09,1,14671,12580
2009-07-09,2,14639,12246
2009-07-09,3,14481,12054
2009-07-09,4,14265,12121
2009-07-09,5,14909,12408
2009-07-09,6,15559,13144
2009-07-09,7,16663,14802
2009-07-09,8,18007,16119
2009-07-09,9,18716,16961
2009-07-09,10,19890,17525
2009-07-09,11,19821,17864
2009-07-09,12,20054,18004
2009-07-09,13,19940,18115
2009-07-09,14,19945,18165
2009-07-09,15,19926,18319
2009-07-09,16,20083,18299
2009-07-09,17,19801,18302
2009-07-09,18,19639,17982
2009-07-09,19,19547,17472
2009-07-09,20,18807,17070
2009-07-09,21,18738,16914
2009-07-09,22,17852,16216
2009-07-09,23,16936,14771
2009-07-09,24,15501,13590
2009-07-10,1,15034,12953
2009-07-10,2,15102,12508
2009-07-10,3,15080,12233
2009-07-10,4,14707,12266
2009-07-10,5,15392,12436
2009-07-10,6,15866,13140
2009-07-10,7,16415,14873
2009-07-10,8,18374,16372
2009-07-10,9,19159,17269
2009-07-10,10,19738,18083
2009-07-10,11,19817,18451
2009-07-10,12,20169,18761
2009-07-10,13,20256,18987
2009-07-10,14,19493,18190
2009-07-10,15,20479,19058
2009-07-10,16,20703,19024
2009-07-10,17,20516,19014
2009-07-10,18,20192,18474
2009-07-10,19,19461,17904
2009-07-10,20,19336,17440
2009-07-10,21,18915,17359
2009-07-10,22,18404,16640
2009-07-10,23,17863,15335
2009-07-10,24,16630,14198
2009-07-11,1,15782,13441
2009-07-11,2,15459,12938
2009-07-11,3,14989,12563
2009-07-11,4,14868,12435
2009-07-11,5,14900,12525
2009-07-11,6,15049,12765
2009-07-11,7,15693,13532
2009-07-11,8,16734,14288
2009-07-11,9,18144,15680
2009-07-11,10,18300,15998
2009-07-11,11,18844,16375
2009-07-11,12,18872,16502
2009-07-11,13,19231,16723
2009-07-11,14,19058,16904
2009-07-11,15,19265,16985
2009-07-11,16,19571,17232
2009-07-11,17,19346,17402
2009-07-11,18,19463,17032
2009-07-11,19,18714,16461
2009-07-11,20,17943,15574
2009-07-11,21,17846,15367
2009-07-11,22,17571,14809
2009-07-11,23,16132,13698
2009-07-11,24,15204,12706
2009-07-12,1,14452,12186
2009-07-12,2,13872,11800
2009-07-12,3,13657,11444
2009-07-12,4,13684,11225
2009-07-12,5,13387,11087
2009-07-12,6,13407,11034
2009-07-12,7,13743,11573
2009-07-12,8,14565,12361
2009-07-12,9,15913,13389
2009-07-12,10,16948,14031
2009-07-12,11,17112,14564
2009-07-12,12,17488,14782
2009-07-12,13,17697,14817
2009-07-12,14,17356,14570
2009-07-12,15,17329,14552
2009-07-12,16,17473,14691
2009-07-12,17,18000,15043
2009-07-12,18,17996,15012
2009-07-12,19,17361,14670
2009-07-12,20,17024,14548
2009-07-12,21,17257,14911
2009-07-12,22,17270,14462
2009-07-12,23,15951,13388
2009-07-12,24,15114,12541
2009-07-13,1,14474,11968
2009-07-13,2,14085,11663
2009-07-13,3,14228,11589
2009-07-13,4,14150,11669
2009-07-13,5,14558,12045
2009-07-13,6,15371,12839
2009-07-13,7,16633,14288
2009-07-13,8,17372,15455
2009-07-13,9,18224,16048
2009-07-13,10,19048,16635
2009-07-13,11,19331,17045
2009-07-13,12,19756,17236
2009-07-13,13,19588,17294
2009-07-13,14,19353,17232
2009-07-13,15,19295,17041
2009-07-13,16,18966,17106
2009-07-13,17,19479,17124
2009-07-13,18,19112,16777
2009-07-13,19,18772,16384
2009-07-13,20,18273,16129
2009-07-13,21,18286,16162
2009-07-13,22,17680,15552
2009-07-13,23,16238,13996
2009-07-13,24,15412,12884
2009-07-14,1,15010,12357
2009-07-14,2,14264,12106
2009-07-14,3,14017,11839
2009-07-14,4,13758,11770
2009-07-14,5,14435,11981
2009-07-14,6,15185,12657
2009-07-14,7,15924,14266
2009-07-14,8,17496,15672
2009-07-14,9,17774,16265
2009-07-14,10,18437,16833
2009-07-14,11,19356,17182
2009-07-14,12,19140,17260
2009-07-14,13,19472,17325
2009-07-14,14,19166,17342
2009-07-14,15,18602,17170
2009-07-14,16,18910,17489
2009-07-14,17,18759,17453
2009-07-14,18,18835,17132
2009-07-14,19,18370,16677
2009-07-14,20,18487,16430
2009-07-14,21,18193,16578
2009-07-14,22,16902,15920
2009-07-14,23,16113,14277
2009-07-14,24,15596,13142
2009-07-15,1,14444,12506
2009-07-15,2,14516,12168
2009-07-15,3,14179,11962
2009-07-15,4,13922,11817
2009-07-15,5,14198,12112
2009-07-15,6,14936,12810
2009-07-15,7,16503,14448
2009-07-15,8,17499,15649
2009-07-15,9,18289,16283
2009-07-15,10,18701,16949
2009-07-15,11,19084,17418
2009-07-15,12,19314,17724
2009-07-15,13,19338,17921
2009-07-15,14,19558,18004
2009-07-15,15,19577,18021
2009-07-15,16,19332,17936
2009-07-15,17,19780,17781
2009-07-15,18,19693,17318
2009-07-15,19,19047,16838
2009-07-15,20,19008,16894
2009-07-15,21,19188,17013
2009-07-15,22,17999,15999
2009-07-15,23,16800,14515
2009-07-15,24,15696,13553
2009-07-16,1,15130,12855
2009-07-16,2,14816,12485
2009-07-16,3,14772,12273
2009-07-16,4,14849,12516
2009-07-16,5,15093,12752
2009-07-16,6,16001,13582
2009-07-16,7,17586,15346
2009-07-16,8,19493,16801
2009-07-16,9,19487,17587
2009-07-16,10,20686,18312
2009-07-16,11,21031,18675
2009-07-16,12,21005,18931
2009-07-16,13,20979,19080
2009-07-16,14,20841,19037
2009-07-16,15,20411,19102
2009-07-16,16,20572,19221
2009-07-16,17,20927,19177
2009-07-16,18,20545,18892
2009-07-16,19,19954,18423
2009-07-16,20,20076,17851
2009-07-16,21,19403,18015
2009-07-16,22,18973,17046
2009-07-16,23,17557,15338
2009-07-16,24,16187,14042
2009-07-17,1,15592,13283
2009-07-17,2,15624,12707
2009-07-17,3,14922,12446
2009-07-17,4,15124,12460
2009-07-17,5,15586,12683
2009-07-17,6,16497,13450
2009-07-17,7,16867,14982
2009-07-17,8,17824,16220
2009-07-17,9,18427,16951
2009-07-17,10,19195,17490
2009-07-17,11,19334,17734
2009-07-17,12,19781,17686
2009-07-17,13,19509,17613
2009-07-17,14,19556,17510
2009-07-17,15,19150,17330
2009-07-17,16,17861,17232
2009-07-17,17,18058,16880
2009-07-17,18,17399,16448
2009-07-17,19,17103,16028
2009-07-17,20,17743,15721
2009-07-17,21,18170,16098
2009-07-17,22,17520,15161
2009-07-17,23,16657,13877
2009-07-17,24,15102,12824
2009-07-18,1,14276,12191
2009-07-18,2,14266,11818
2009-07-18,3,14028,11579
2009-07-18,4,14005,11543
2009-07-18,5,14061,11489
2009-07-18,6,14067,11685
2009-07-18,7,14679,12393
2009-07-18,8,15844,13332
2009-07-18,9,15987,14298
2009-07-18,10,16386,14838
2009-07-18,11,16735,15161
2009-07-18,12,16927,15191
2009-07-18,13,16891,15041
2009-07-18,14,16710,14884
2009-07-18,15,16725,14800
2009-07-18,16,16894,14793
2009-07-18,17,17009,14768
2009-07-18,18,16713,14548
2009-07-18,19,16337,14234
2009-07-18,20,16216,14047
2009-07-18,21,16395,14375
2009-07-18,22,16515,13874
2009-07-18,23,15743,12995
2009-07-18,24,14453,12132
2009-07-19,1,13782,11670
2009-07-19,2,13647,11331
2009-07-19,3,13701,11229
2009-07-19,4,13689,11059
2009-07-19,5,13431,10961
2009-07-19,6,12920,10950
2009-07-19,7,13687,11518
2009-07-19,8,14882,12419
2009-07-19,9,15092,13350
2009-07-19,10,16070,14042
2009-07-19,11,16672,14506
2009-07-19,12,16726,14670
2009-07-19,13,17113,14583
2009-07-19,14,16971,14599
2009-07-19,15,16860,14557
2009-07-19,16,17384,14802
2009-07-19,17,17244,14997
2009-07-19,18,17106,14967
2009-07-19,19,16648,14754
2009-07-19,20,16565,14708
2009-07-19,21,17161,15131
2009-07-19,22,16608,14562
2009-07-19,23,15605,13424
2009-07-19,24,14666,12552
2009-07-20,1,14617,11969
2009-07-20,2,14624,11706
2009-07-20,3,14509,11592
2009-07-20,4,14344,11677
2009-07-20,5,14592,12066
2009-07-20,6,15387,12787
2009-07-20,7,16778,14467
2009-07-20,8,17806,15799
2009-07-20,9,18203,16670
2009-07-20,10,19111,17376
2009-07-20,11,19672,17862
2009-07-20,12,19675,18100
2009-07-20,13,20080,18270
2009-07-20,14,20259,18199
2009-07-20,15,20035,18138
2009-07-20,16,20252,18291
2009-07-20,17,20099,18277
2009-07-20,18,19851,17856
2009-07-20,19,18947,17195
2009-07-20,20,18558,16835
2009-07-20,21,18400,16830
2009-07-20,22,17377,15901
2009-07-20,23,16601,14475
2009-07-20,24,15460,13397
2009-07-21,1,14755,12626
2009-07-21,2,14345,12329
2009-07-21,3,14260,12151
2009-07-21,4,14312,12209
2009-07-21,5,14497,12552
2009-07-21,6,15541,13390
2009-07-21,7,16902,14988
2009-07-21,8,18255,16294
2009-07-21,9,18924,17033
2009-07-21,10,19337,17476
2009-07-21,11,19531,17814
2009-07-21,12,19973,17998
2009-07-21,13,20195,18140
2009-07-21,14,20126,17959
2009-07-21,15,19535,17825
2009-07-21,16,19418,17654
2009-07-21,17,19322,17555
2009-07-21,18,19174,17110
2009-07-21,19,18843,16682
2009-07-21,20,18538,16467
2009-07-21,21,18859,16738
2009-07-21,22,17998,15972
2009-07-21,23,16723,14384
2009-07-21,24,15454,13253
2009-07-22,1,14992,12747
2009-07-22,2,14597,12351
2009-07-22,3,14325,12121
2009-07-22,4,14384,12178
2009-07-22,5,14642,12644
2009-07-22,6,15312,13578
2009-07-22,7,17069,14946
2009-07-22,8,18180,16084
2009-07-22,9,18715,16825
2009-07-22,10,19113,17391
2009-07-22,11,20130,17830
2009-07-22,12,19970,18039
2009-07-22,13,20244,18187
2009-07-22,14,19626,18315
2009-07-22,15,19477,18307
2009-07-22,16,19174,18102
2009-07-22,17,18934,17874
2009-07-22,18,18643,17439
2009-07-22,19,17923,16906
2009-07-22,20,18428,16846
2009-07-22,21,19016,17094
2009-07-22,22,18403,16169
2009-07-22,23,17769,14759
2009-07-22,24,15634,13602
2009-07-23,1,14628,12909
2009-07-23,2,14378,12615
2009-07-23,3,14186,12280
2009-07-23,4,14199,12281
2009-07-23,5,14926,12652
2009-07-23,6,16265,13787
2009-07-23,7,17546,15048
2009-07-23,8,18519,16321
2009-07-23,9,18885,17000
2009-07-23,10,19451,17558
2009-07-23,11,20053,17879
2009-07-23,12,20011,18009
2009-07-23,13,20131,18000
2009-07-23,14,20050,17933
2009-07-23,15,19963,17817
2009-07-23,16,19911,17790
2009-07-23,17,19973,17788
2009-07-23,18,19537,17511
2009-07-23,19,19051,17128
2009-07-23,20,19155,16895
2009-07-23,21,19317,17130
2009-07-23,22,18356,16156
2009-07-23,23,17062,14674
2009-07-23,24,15564,13343
2009-07-24,1,14555,12707
2009-07-24,2,14168,12329
2009-07-24,3,14374,12050
2009-07-24,4,14298,12117
2009-07-24,5,14589,12450
2009-07-24,6,15519,13315
2009-07-24,7,16899,14615
2009-07-24,8,18403,15869
2009-07-24,9,18909,16685
2009-07-24,10,19456,17290
2009-07-24,11,20116,17606
2009-07-24,12,20219,17769
2009-07-24,13,20408,17915
2009-07-24,14,20505,17856
2009-07-24,15,20018,17768
2009-07-24,16,20192,17709
2009-07-24,17,20432,17517
2009-07-24,18,19985,17141
2009-07-24,19,19174,16626
2009-07-24,20,18782,16333
2009-07-24,21,19033,16427
2009-07-24,22,18168,15656
2009-07-24,23,16504,14272
2009-07-24,24,15117,13095
2009-07-25,1,14615,12369
2009-07-25,2,14001,11970
2009-07-25,3,13860,11671
2009-07-25,4,13563,11743
2009-07-25,5,13405,11849
2009-07-25,6,13567,11940
2009-07-25,7,14740,12741
2009-07-25,8,15542,13637
2009-07-25,9,16886,14755
2009-07-25,10,17713,15510
2009-07-25,11,17889,15871
2009-07-25,12,17996,16020
2009-07-25,13,18099,16058
2009-07-25,14,17942,15961
2009-07-25,15,17815,15883
2009-07-25,16,17998,15937
2009-07-25,17,18328,16090
2009-07-25,18,18133,15978
2009-07-25,19,17212,15468
2009-07-25,20,17349,15210
2009-07-25,21,17706,15466
2009-07-25,22,17229,14843
2009-07-25,23,15841,13857
2009-07-25,24,14967,12720
2009-07-26,1,14310,12230
2009-07-26,2,13874,11885
2009-07-26,3,13676,11634
2009-07-26,4,13317,11351
2009-07-26,5,12625,11381
2009-07-26,6,12824,11380
2009-07-26,7,13346,11919
2009-07-26,8,14901,12776
2009-07-26,9,16202,13906
2009-07-26,10,17150,14826
2009-07-26,11,17312,15293
2009-07-26,12,17485,15469
2009-07-26,13,17656,15472
2009-07-26,14,17861,15669
2009-07-26,15,18142,15558
2009-07-26,16,18377,15707
2009-07-26,17,18475,15884
2009-07-26,18,18173,15627
2009-07-26,19,17764,15214
2009-07-26,20,17537,15146
2009-07-26,21,18067,15483
2009-07-26,22,17346,14720
2009-07-26,23,15880,13720
2009-07-26,24,15046,12860
2009-07-27,1,14552,12299
2009-07-27,2,14598,11934
2009-07-27,3,14603,11896
2009-07-27,4,14764,11981
2009-07-27,5,14992,12443
2009-07-27,6,15512,13228
2009-07-27,7,17315,14734
2009-07-27,8,18776,16070
2009-07-27,9,19912,17096
2009-07-27,10,20247,17624
2009-07-27,11,20813,17978
2009-07-27,12,20718,18247
2009-07-27,13,20958,18401
2009-07-27,14,21142,18499
2009-07-27,15,20766,18552
2009-07-27,16,20735,18766
2009-07-27,17,20910,18825
2009-07-27,18,20856,18495
2009-07-27,19,19841,17897
2009-07-27,20,19807,17463
2009-07-27,21,19705,17475
2009-07-27,22,19023,16617
2009-07-27,23,17343,15071
2009-07-27,24,16227,13846
2009-07-28,1,15208,13024
2009-07-28,2,15033,12737
2009-07-28,3,14919,12573
2009-07-28,4,15018,12603
2009-07-28,5,15405,12873
2009-07-28,6,16250,13737
2009-07-28,7,17602,15340
2009-07-28,8,19259,16904
2009-07-28,9,20874,17872
2009-07-28,10,21457,18689
2009-07-28,11,22288,19288
2009-07-28,12,22394,19644
2009-07-28,13,22576,19735
2009-07-28,14,22789,19653
2009-07-28,15,22643,19683
2009-07-28,16,22957,19956
2009-07-28,17,22883,20011
2009-07-28,18,22243,19581
2009-07-28,19,21915,18868
2009-07-28,20,20840,18502
2009-07-28,21,21305,18657
2009-07-28,22,20259,17536
2009-07-28,23,18098,15970
2009-07-28,24,17077,14784
2009-07-29,1,16162,13924
2009-07-29,2,16010,13466
2009-07-29,3,15675,13033
2009-07-29,4,15577,12932
2009-07-29,5,15790,13347
2009-07-29,6,16696,14337
2009-07-29,7,18135,15857
2009-07-29,8,19909,17263
2009-07-29,9,20798,17733
2009-07-29,10,20553,18213
2009-07-29,11,20911,18549
2009-07-29,12,21097,18747
2009-07-29,13,21204,18763
2009-07-29,14,20820,18668
2009-07-29,15,20502,18718
2009-07-29,16,20803,18666
2009-07-29,17,20561,18609
2009-07-29,18,20209,18233
2009-07-29,19,19277,17764
2009-07-29,20,19693,17516
2009-07-29,21,19882,17570
2009-07-29,22,19033,16476
2009-07-29,23,17161,14935
2009-07-29,24,15650,13640
2009-07-30,1,15136,12947
2009-07-30,2,14778,12479
2009-07-30,3,14402,12123
2009-07-30,4,14529,12149
2009-07-30,5,14797,12559
2009-07-30,6,15574,13206
2009-07-30,7,16835,14678
2009-07-30,8,18380,15952
2009-07-30,9,18573,16906
2009-07-30,10,19561,17686
2009-07-30,11,20303,18100
2009-07-30,12,20376,18328
2009-07-30,13,20775,18596
2009-07-30,14,21007,18722
2009-07-30,15,21071,18717
2009-07-30,16,21143,18786
2009-07-30,17,21361,18787
2009-07-30,18,21031,18413
2009-07-30,19,20335,17800
2009-07-30,20,20160,17485
2009-07-30,21,19792,17683
2009-07-30,22,19711,16647
2009-07-30,23,17193,15075
2009-07-30,24,15978,13829
2009-07-31,1,15403,12889
2009-07-31,2,15104,12746
2009-07-31,3,14737,12403
2009-07-31,4,14925,12314
2009-07-31,5,14931,12757
2009-07-31,6,16194,13705
2009-07-31,7,17050,14964
2009-07-31,8,17913,16143
2009-07-31,9,19226,17053
2009-07-31,10,20446,17766
2009-07-31,11,20920,18377
2009-07-31,12,21379,18838
2009-07-31,13,21738,18906
2009-07-31,14,21512,18890
2009-07-31,15,20966,18869
2009-07-31,16,20873,18820
2009-07-31,17,21269,18693
2009-07-31,18,20998,18393
2009-07-31,19,20344,17769
2009-07-31,20,19774,17207
2009-07-31,21,19780,17233
2009-07-31,22,18793,16126
2009-07-31,23,17130,14623
2009-07-31,24,15427,13459
